symbol,entry_time,exit_time,qty,entry_price,exit_price,reason,pnl,pnl_pct,fees_paid,duration_bars
BTCUSDT,2023-03-15 10:00:00,2023-03-15 17:00:00,0.0011964818531990278,24514.84,23990.125256159146,STOP LOSS,-0.6858469798306016,-0.021403963633491174,0.05803531071904375,8
BTCUSDT,2023-03-15 11:00:00,2023-03-15 17:00:00,0.001159376748654404,24539.68,24024.344523576354,STOP LOSS,-0.6537719699760323,-0.02100008950498322,0.0563040008537167,7
BTCUSDT,2023-03-22 23:00:00,2023-03-23 17:00:00,0.0011091223204824714,27209.2,28199.951678636327,TAKE PROFIT,1.037409273945252,0.03641237811609033,0.06145552688577435,19
BTCUSDT,2023-03-23 02:00:00,2023-03-23 17:00:00,0.0010781250337932038,27150.91,28199.951678636327,TAKE PROFIT,1.071322945612507,0.03863744083112963,0.05967514961776274,16
BTCUSDT,2023-04-27 09:00:00,2023-05-01 05:00:00,0.0010444187155589952,28955.43,28314.759029271532,STOP LOSS,-0.7289428096099339,-0.022126107977967102,0.05981405726577263,93
BTCUSDT,2024-01-10 20:00:00,2024-01-10 20:00:00,0.0006500376695048913,46489.19,45534.1315688751,STOP LOSS,-0.6806425823021611,-0.020543666842225083,0.05981862549273077,1
BTCUSDT,2024-01-10 21:00:00,2024-01-11 15:00:00,0.0006546991013354659,46127.0,47799.813852404935,TAKE PROFIT,1.0336959252505566,0.036265394506578286,0.0614938006204731,19
BTCUSDT,2024-02-29 17:00:00,2024-02-29 17:00:00,0.00048623706672088006,62171.97,60764.14590992073,STOP LOSS,-0.7443123524132359,-0.022644032191344032,0.05977609639409797,1
BTCUSDT,2024-03-05 16:00:00,2024-03-05 16:00:00,0.0004523978903837125,66773.05,65190.45249498387,STOP LOSS,-0.7756637827322033,-0.023701141478727372,0.059700010136376484,1
BTCUSDT,2024-03-05 21:00:00,2024-03-06 12:00:00,0.00048774457813946916,61886.32,65797.07038304293,TAKE PROFIT,1.8451704144082455,0.06319248556131507,0.06227688137779443,16
BTCUSDT,2024-03-06 01:00:00,2024-03-06 12:00:00,0.0004477284432464638,63429.17,65797.07038304293,TAKE PROFIT,1.0023180888292225,0.037331410501555196,0.05785826343329312,12
BTCUSDT,2024-03-05 22:00:00,2024-03-08 00:00:00,0.0004627934298459467,63264.23,66818.6738169993,TAKE PROFIT,1.5847717320420354,0.05618409987759754,0.0602015132217895,51
BTCUSDT,2024-03-06 07:00:00,2024-03-10 09:00:00,0.0004190353693538246,65737.22,69207.2343802596,TAKE PROFIT,1.3975122582116815,0.052786144291766535,0.05654649928348242,99
BTCUSDT,2024-03-06 10:00:00,2024-03-10 09:00:00,0.0004040978017819973,66120.15,69207.2343802596,TAKE PROFIT,1.192798513429476,0.046689010540048814,0.0546854985489703,96
BTCUSDT,2024-11-15 01:00:00,2024-11-16 12:00:00,0.00034591219112372956,87870.26,90892.10311538003,TAKE PROFIT,0.9834562925575676,0.03438982785961975,0.06183608071569688,36
BTCUSDT,2024-11-15 02:00:00,2024-11-16 12:00:00,0.00033465333126123597,88098.99,90892.10311538003,TAKE PROFIT,0.8748246430742217,0.031704258078100844,0.059899965577152006,35
BTCUSDT,2024-11-15 03:00:00,2024-11-16 12:00:00,0.00032362992550148803,88364.07,90892.10311538003,TAKE PROFIT,0.7601345068447188,0.0286092878630424,0.05801266195101228,34
BTCUSDT,2024-12-06 03:00:00,2024-12-09 21:00:00,0.00031226585409314093,97589.75,95067.32043254498,STOP LOSS,-0.8478288479168359,-0.025847279734347306,0.06016022464570107,91
BTCUSDT,2024-12-06 04:00:00,2024-12-09 21:00:00,0.0003024374718390101,97735.29,95332.40504450604,STOP LOSS,-0.7851133566426284,-0.024585643072159047,0.05839090558304538,90
BTCUSDT,2025-01-20 03:00:00,2025-01-20 12:00:00,0.00029849882472585473,101926.56,106372.69568121081,TAKE PROFIT,1.2649891924010035,0.043620972602340435,0.06217708301211175,10
BTCUSDT,2025-01-20 10:00:00,2025-01-20 12:00:00,0.00027291905469791595,108132.05,105515.72285145946,STOP LOSS,-0.772354080365114,-0.024195667690944056,0.05830854820493539,3
BTCUSDT,2025-01-20 12:00:00,2025-01-20 12:00:00,0.0002565194888533352,108239.19,105805.04710151351,STOP LOSS,-0.6793116104090126,-0.02248855427028318,0.05490651829328233,1
BTCUSDT,2025-01-20 11:00:00,2025-01-20 15:00:00,0.00026513397195881034,107964.56,105431.96264778379,STOP LOSS,-0.7280562630172549,-0.02345767307546298,0.05657866765180514,5
BTCUSDT,2025-01-21 02:00:00,2025-01-22 01:00:00,0.00029948814265537047,101498.23,105492.00432323704,TAKE PROFIT,1.1340969334257043,0.0393482164490655,0.06199112082526617,24
BTCUSDT,2025-01-21 15:00:00,2025-01-22 01:00:00,0.0002686439732719317,103260.9,105492.00432323704,TAKE PROFIT,0.5432925205291336,0.021606477604175778,0.056080209649449805,11
BTCUSDT,2025-01-21 13:00:00,2025-01-23 02:00:00,0.00028209610228064345,104519.98,102392.69346851205,STOP LOSS,-0.6584684976647934,-0.0203529175138375,0.05836925869793475,38
BTCUSDT,2025-01-21 14:00:00,2025-01-23 02:00:00,0.00027378952253909666,104457.08,102390.58429218976,STOP LOSS,-0.6224175964153457,-0.01978320385569121,0.05663272324488599,37
BTCUSDT,2025-01-21 16:00:00,2025-01-23 04:00:00,0.0002588666507793623,103942.99,101790.46028255139,STOP LOSS,-0.6104756878868975,-0.020708753110225353,0.05325752922792654,37
BTCUSDT,2025-01-23 20:00:00,2025-01-27 00:00:00,0.0002928696402831764,103770.05,101730.13657637825,STOP LOSS,-0.6576134763056743,-0.019658017160266827,0.06018476572074953,77
BTCUSDT,2025-01-23 23:00:00,2025-01-27 00:00:00,0.0002749907590383823,103978.82,101683.74396986263,STOP LOSS,-0.687680004150128,-0.02207253390774566,0.05655530457185238,74
BTCUSDT,2025-01-23 21:00:00,2025-01-27 02:00:00,0.00028541158080791734,103284.01,100976.03717806551,STOP LOSS,-0.7170203545310223,-0.022345887053905833,0.05829818296099145,78
